Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00306.png,1,533,533,34.211,255,255,84.083,26.392,25.714,135.488,0.947,0.959,27.459,8,13,146.889,26.000,135915,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01018.png,1,689,689,40.012,255,255,96.326,29.943,29.298,165.111,0.933,0.960,30.887,8,12,150.945,29.000,175695,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00312.png,2,1118,559,39.645,255,255,96.062,33.647,21.082,177.861,0.752,0.957,35.764,7,26,163.914,20.500,142545,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00474.png,1,1049,1049,41.137,255,255,119.640,36.796,36.298,42.364,0.921,0.965,38.079,17,42,66.801,36.000,267495,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01024.png,1,815,815,35.389,255,255,104.569,32.743,31.692,138.694,0.937,0.965,33.838,13,11,124.160,32.000,207825,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01030.png,1,1100,1100,43.137,255,255,122.468,37.510,37.338,60.861,0.922,0.964,38.833,13,10,124.509,37.000,280500,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00448.png,1,1662,1662,47.759,255,255,150.368,46.351,45.655,175.279,0.924,0.972,47.508,14,12,130.732,45.000,423810,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01026.png,1,461,461,31.925,255,255,78.083,24.630,23.831,47.698,0.950,0.953,25.632,15,31,69.444,24.000,117555,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00338.png,1,431,431,31.483,255,255,75.012,23.611,23.242,31.755,0.963,0.960,24.698,7,23,21.371,23.000,109905,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01032.png,1,608,608,37.073,255,255,90.669,28.352,27.304,19.433,0.929,0.957,30.232,7,29,34.216,27.000,155040,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00304.png,1,959,959,38.421,255,255,115.054,36.263,33.671,96.332,0.910,0.959,37.216,21,8,96.170,34.000,244545,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00462.png,1,896,896,40.561,255,255,109.983,34.125,33.431,91.838,0.931,0.964,35.000,12,10,126.870,33.000,228480,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00476.png,1,707,707,34.155,255,255,97.740,30.185,29.822,114.502,0.930,0.959,31.401,16,9,127.235,30.000,180285,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00310.png,1,647,647,36.678,255,255,93.740,28.923,28.482,156.965,0.925,0.957,30.000,9,12,143.130,28.991,164985,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00489.png,1,638,638,36.168,255,255,92.083,28.860,28.147,47.000,0.946,0.963,30.232,12,33,55.784,28.000,162690,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01542.png,1,682,682,38.662,255,255,96.912,30.090,28.859,86.460,0.913,0.954,31.241,11,33,50.194,29.000,173910,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00884.png,1,935,935,41.445,255,255,113.640,34.539,34.468,21.149,0.910,0.957,35.609,14,9,128.157,35.000,238425,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01224.png,1,761,761,32.438,255,255,101.154,32.252,30.043,11.596,0.935,0.964,33.242,7,31,15.709,30.000,194055,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01230.png,1,622,622,35.281,255,255,91.740,28.474,27.813,82.122,0.929,0.954,30.083,17,36,68.552,28.000,158610,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01556.png,1,825,825,35.823,255,255,106.468,33.781,31.095,17.435,0.915,0.958,35.903,7,28,12.875,31.820,210375,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00890.png,1,714,714,35.329,255,255,98.569,31.811,28.578,108.149,0.923,0.959,32.757,16,8,102.339,29.000,182070,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00648.png,1,558,558,28.837,255,255,85.841,26.688,26.622,14.445,0.952,0.964,28.018,13,12,124.824,26.000,142290,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00660.png,1,844,844,39.887,255,255,107.397,33.077,32.488,6.303,0.920,0.960,34.482,15,38,60.461,32.000,215220,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00106.png,1,629,629,36.527,255,255,92.569,28.586,28.016,131.906,0.922,0.952,29.732,7,16,160.346,28.284,160395,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01218.png,1,815,815,37.731,255,255,106.811,34.603,29.988,84.329,0.898,0.954,35.903,20,6,102.875,30.314,207825,255,NaN,NaN
