Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00041.png,1,1361,1361,42.638,255,255,135.539,41.887,41.370,176.905,0.931,0.969,43.081,7,20,158.199,41.000,347055,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00727.png,1,649,649,37.689,255,255,94.569,29.551,27.963,78.984,0.912,0.950,30.594,16,36,78.690,28.528,165495,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01439.png,1,844,844,40.812,255,255,107.154,33.093,32.473,177.519,0.924,0.962,34.205,9,12,142.125,32.000,215220,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00733.png,1,928,928,40.278,255,255,112.811,34.762,33.990,172.495,0.916,0.961,35.693,6,20,168.690,34.000,236640,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00055.png,1,1120,1120,42.232,255,255,123.054,37.939,37.587,44.454,0.929,0.968,39.357,8,34,27.216,37.000,285600,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00874.png,1,1055,1055,42.217,255,255,119.640,36.908,36.395,91.272,0.926,0.964,38.328,19,44,74.876,36.000,269025,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00860.png,1,570,570,35.625,255,255,88.083,27.355,26.530,125.686,0.923,0.952,29.069,14,7,116.565,27.000,145350,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00690.png,1,1620,1620,45.000,255,255,149.196,45.910,44.928,142.351,0.915,0.969,47.202,15,10,126.384,45.000,413100,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00848.png,1,1721,1721,49.440,255,255,153.439,47.665,45.972,58.816,0.919,0.970,48.877,18,51,59.237,46.000,438855,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_02087.png,1,528,528,33.846,255,255,84.669,26.165,25.693,91.061,0.926,0.952,27.203,11,9,126.027,26.000,134640,255,NaN,NaN
