Tag,Ball-Powder Ratio,Jar,20mm Run Time (Hours),10mm Run Time (Hours),6mm Run Time (Hours),Total Run Time (Hours),Circ.,Feret,AR,Round
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.598,17.804,1.839,0.544
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.608,47.381,1.945,0.514
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.631,25.318,2.013,0.497
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.763,14.866,1.459,0.686
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,1.0,5.831,1.263,0.792
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.77,18.028,1.218,0.821
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.658,25.495,1.646,0.608
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.551,16.553,1.246,0.802
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.809,13.038,1.343,0.745
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.48,25.0,2.743,0.365
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.744,24.698,1.312,0.762
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.691,18.601,1.11,0.901
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.864,11.705,1.191,0.839
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.707,19.416,1.384,0.722
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.678,37.108,1.248,0.801
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.555,17.493,1.8,0.555
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.7,19.416,1.745,0.573
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.68,20.248,1.939,0.516
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.72,13.454,1.232,0.812
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.792,15.811,1.422,0.703
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.857,11.662,1.492,0.67
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.661,17.029,1.113,0.899
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.676,30.364,1.742,0.574
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.799,16.553,1.682,0.595
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.698,25.632,1.624,0.616
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,18.358,1.233,0.811
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.657,27.295,1.666,0.6
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.72,12.369,1.423,0.703
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.737,51.865,1.377,0.726
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.768,43.966,1.323,0.756
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.814,31.385,1.126,0.888
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.614,18.028,1.526,0.655
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.854,25.495,1.129,0.885
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.841,26.249,1.197,0.835
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.637,23.854,1.45,0.69
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.59,51.039,1.227,0.815
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.837,20.616,1.285,0.778
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.665,43.278,1.597,0.626
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.828,27.731,1.137,0.88
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.741,48.918,1.137,0.88
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.842,19.416,1.284,0.779
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.812,44.272,1.113,0.898
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.85,24.187,1.071,0.934
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.786,22.825,1.272,0.786
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.729,44.598,1.373,0.729
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.674,19.698,2.176,0.46
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.791,28.018,1.088,0.919
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.634,76.007,1.46,0.685
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.694,29.069,1.616,0.619
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.659,32.573,1.398,0.715
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.819,42.485,1.079,0.926
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.587,38.949,2.419,0.413
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.69,33.601,1.127,0.887
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.965,5.831,1.103,0.906
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.785,41.629,1.271,0.787
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.765,16.763,1.071,0.933
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.848,29.275,1.082,0.924
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.66,35.228,2.058,0.486
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.641,6.708,1.349,0.741
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.756,41.437,1.147,0.872
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,1.0,5.385,1.579,0.633
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.631,51.971,1.556,0.643
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.822,35.355,1.236,0.809
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.837,13.0,1.588,0.63
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.823,19.723,1.114,0.898
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.639,50.606,1.361,0.734
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.77,21.954,1.071,0.934
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.612,22.361,1.38,0.725
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.965,6.403,1.475,0.678
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.771,29.547,1.451,0.689
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.752,21.84,1.034,0.967
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.629,27.295,1.477,0.677
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.657,41.34,1.468,0.681
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.767,28.601,1.088,0.919
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.763,47.676,1.248,0.801
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.785,36.235,1.322,0.756
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.782,21.19,1.123,0.89
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.851,20.224,1.089,0.918
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.818,19.235,1.207,0.829
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.757,33.541,1.252,0.798
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.7,43.417,1.402,0.713
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,38.328,1.132,0.883
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.673,43.081,1.787,0.559
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.715,39.357,1.206,0.829
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.546,37.643,1.674,0.597
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.694,38.118,1.195,0.837
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.776,18.682,1.42,0.704
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.701,33.242,1.17,0.855
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.88,23.601,1.198,0.835
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.776,42.755,1.192,0.839
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.909,13.928,1.306,0.766
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.876,13.601,1.167,0.857
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.733,40.608,1.229,0.814
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.786,22.023,1.088,0.919
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.664,58.6,1.129,0.886
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.695,55.543,1.616,0.619
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.681,36.674,1.219,0.82
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.762,25.71,1.318,0.758
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.708,51.971,1.096,0.912
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.74,25.0,1.027,0.974
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.719,23.345,1.157,0.864
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.653,40.162,1.524,0.656
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.734,15.811,1.35,0.741
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.755,38.626,1.105,0.905
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.743,27.074,1.081,0.925
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.77,35.468,1.201,0.833
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.757,27.803,1.476,0.677
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.642,39.661,1.245,0.803
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.657,8.544,2.382,0.42
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.874,21.471,1.129,0.886
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.661,17.464,1.396,0.716
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.721,31.257,1.375,0.728
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.771,47.011,1.318,0.759
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.671,26.401,1.362,0.734
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.76,37.162,1.577,0.634
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.705,34.482,1.252,0.798
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.854,10.44,1.167,0.857
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.677,40.804,1.299,0.77
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.589,56.436,1.324,0.755
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.595,51.624,1.437,0.696
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.735,37.947,1.431,0.699
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.935,10.817,1.398,0.715
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.718,45.453,1.555,0.643
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.741,39.051,1.214,0.824
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.794,24.597,1.387,0.721
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.699,25.298,1.331,0.751
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.758,29.155,1.323,0.756
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.631,25.807,1.282,0.78
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.791,18.028,1.251,0.8
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.66,38.328,1.475,0.678
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.603,45.354,1.735,0.576
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.666,48.508,1.258,0.795
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.755,25.239,1.52,0.658
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.784,7.211,1.695,0.59
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.76,41.677,1.245,0.803
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.611,57.428,1.375,0.727
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.664,49.041,1.507,0.664
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.787,27.803,1.379,0.725
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.877,25.08,1.262,0.793
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.783,9.849,1.209,0.827
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.738,41.593,1.585,0.631
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.895,30.676,1.067,0.938
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.88,30.414,1.137,0.879
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.708,27.659,1.36,0.735
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.763,21.633,1.341,0.746
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.753,23.431,1.222,0.818
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.555,8.602,2.003,0.499
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.753,47.76,1.421,0.703
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.754,25.554,1.107,0.904
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.835,21.84,1.314,0.761
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.705,46.615,1.511,0.662
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.703,53.151,1.291,0.774
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.689,24.331,1.634,0.612
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.816,33.541,1.292,0.774
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.759,28.636,1.415,0.707
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.795,11.662,1.48,0.676
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.808,39.446,1.107,0.903
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.73,25.239,1.462,0.684
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.834,32.65,1.178,0.849
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.793,31.906,1.165,0.858
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.702,49.649,1.399,0.715
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.837,16.279,1.13,0.885
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.703,35.0,1.273,0.786
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.831,34.525,1.194,0.837
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.762,21.84,1.168,0.856
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.82,50.488,1.154,0.866
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.728,25.0,1.368,0.731
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.773,33.615,1.332,0.75
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.706,31.064,1.594,0.627
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.538,34.713,1.643,0.609
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.619,17.029,1.925,0.52
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.768,23.77,1.474,0.678
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.723,61.911,1.066,0.938
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.85,30.017,1.101,0.908
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.663,49.244,1.886,0.53
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.796,27.295,1.33,0.752
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.709,42.72,1.415,0.707
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.684,34.713,1.125,0.889
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.72,41.231,1.524,0.656
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.765,27.803,1.298,0.77
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.738,47.434,1.496,0.668
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,15.297,1.377,0.726
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.781,22.472,1.271,0.787
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.699,69.405,1.319,0.758
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.726,34.205,1.183,0.845
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.874,11.705,1.262,0.792
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.677,38.601,1.22,0.82
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.562,68.154,1.074,0.931
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.75,25.318,1.492,0.67
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.735,42.059,1.42,0.704
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.642,44.553,1.437,0.696
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.719,49.406,1.139,0.878
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.6,26.833,2.139,0.467
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.657,31.321,1.725,0.58
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.799,26.173,1.386,0.722
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.746,29.411,1.233,0.811
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.564,72.367,1.733,0.577
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.749,54.708,1.138,0.879
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.76,21.932,1.932,0.518
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.828,10.44,1.399,0.715
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,36.62,1.121,0.892
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.793,26.476,1.459,0.686
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.757,34.176,1.156,0.865
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,43.829,1.114,0.898
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.692,34.176,1.507,0.664
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.638,31.257,1.733,0.577
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.651,31.401,1.153,0.867
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,12.806,1.645,0.608
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.777,50.99,1.043,0.958
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.822,42.059,1.205,0.83
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.613,25.0,1.504,0.665
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.704,20.616,1.485,0.673
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.831,41.617,1.111,0.9
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.705,40.2,1.453,0.688
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.645,30.017,1.261,0.793
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.76,36.878,1.47,0.68
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.817,23.087,1.223,0.818
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.786,49.163,1.168,0.856
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.805,14.318,1.276,0.784
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.86,30.806,1.182,0.846
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.645,36.069,1.17,0.855
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.762,35.511,1.268,0.788
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.634,18.358,1.704,0.587
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.731,22.204,1.391,0.719
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.837,24.352,1.148,0.871
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.801,17.205,1.373,0.729
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.806,14.866,1.534,0.652
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.528,16.155,1.687,0.593
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.79,38.275,1.485,0.673
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.8,12.207,1.238,0.808
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.877,11.705,1.16,0.862
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.732,21.213,1.09,0.918
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.759,11.402,1.374,0.728
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.676,38.833,1.428,0.7
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.78,30.017,1.187,0.842
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.681,35.44,1.215,0.823
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.671,33.422,1.777,0.563
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.666,31.575,1.948,0.513
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.632,31.145,1.984,0.504
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.688,30.15,1.398,0.715
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.721,20.616,1.48,0.676
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.633,34.482,1.569,0.638
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.626,37.216,2.211,0.452
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.536,27.785,1.464,0.683
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.693,26.077,1.143,0.875
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.768,25.318,1.13,0.885
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.492,59.506,1.519,0.658
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.721,18.358,1.158,0.864
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.819,14.866,1.303,0.768
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.73,26.249,1.067,0.937
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.769,17.493,1.317,0.759
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.635,65.307,1.291,0.775
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.57,31.145,1.26,0.793
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.913,12.207,1.132,0.883
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.832,13.0,1.239,0.807
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.943,9.434,1.137,0.88
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.715,37.216,1.325,0.755
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.663,16.279,1.785,0.56
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.646,52.924,1.268,0.788
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.891,16.763,1.122,0.891
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.738,48.104,1.12,0.893
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.746,15.652,1.063,0.941
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.678,14.318,1.175,0.851
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.724,45.398,1.35,0.741
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.672,25.71,1.434,0.697
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.671,45.177,1.347,0.742
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.797,20.616,1.324,0.755
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.755,28.653,1.2,0.833
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.563,17.464,2.279,0.439
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.804,6.403,1.544,0.648
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.722,15.264,1.071,0.934
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.656,17.889,1.069,0.935
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.757,15.524,1.249,0.801
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.766,16.643,1.332,0.751
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.734,16.763,1.376,0.727
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.773,13.928,1.423,0.703
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.739,26.926,1.102,0.907
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.78,18.788,1.267,0.789
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.729,24.187,1.492,0.67
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.798,32.65,1.159,0.863
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.63,27.459,1.693,0.591
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.613,53.009,1.378,0.726
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.657,27.857,1.963,0.509
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.783,12.207,1.436,0.697
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.453,38.419,2.316,0.432
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.721,26.833,1.625,0.616
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.695,15.811,2.12,0.472
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.78,18.248,1.846,0.542
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.813,11.402,1.612,0.621
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.672,29.0,1.198,0.835
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.693,22.825,1.46,0.685
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.594,28.443,1.214,0.824
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.869,18.028,1.13,0.885
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.636,40.262,1.208,0.828
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.825,10.817,1.23,0.813
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.596,24.187,2.008,0.498
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.803,38.833,1.267,0.789
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.78,14.866,1.601,0.625
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.713,25.632,1.528,0.654
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.638,40.224,1.197,0.835
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.831,11.18,1.757,0.569
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.54,15.811,2.292,0.436
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.609,40.497,1.441,0.694
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.757,28.443,1.583,0.632
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.731,24.187,1.286,0.778
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.686,26.926,1.373,0.729
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.685,33.106,1.326,0.754
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.751,21.541,1.4,0.714
E1-10,7:5:1,1,20.0,16.7,0.0,36.7,0.706,18.248,1.289,0.776
