Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00113.png,1,606,606.000,32.063,255,255,91.154,28.443,27.128,170.746,0.916,0.948,29.275,7.000,20.000,172.147,27.727,154530.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00107.png,1,615,615.000,35.714,255,255,90.912,28.167,27.800,64.759,0.935,0.957,29.206,9.000,30.000,38.047,28.000,156825.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00067.png,1,728,728.000,35.169,255,255,99.397,31.152,29.755,10.230,0.926,0.959,32.388,7.000,20.000,171.119,30.000,185640.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00073.png,1,603,603.000,33.426,255,255,89.497,27.958,27.461,4.993,0.946,0.962,28.862,7.000,18.000,165.964,27.000,153765.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00098.png,1,228,228.000,20.541,255,255,57.113,21.536,13.480,165.632,0.878,0.934,22.136,8.000,11.000,161.565,14.000,58140.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00099.png,1,483,483.000,27.381,255,255,80.083,25.077,24.524,45.422,0.946,0.954,26.077,11.000,29.000,32.471,24.749,123165.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00072.png,1,661,661.000,35.749,255,255,94.669,30.089,27.971,116.383,0.927,0.962,32.249,14.000,7.000,119.745,28.000,168555.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00066.png,4,530,132.500,32.317,255,255,46.673,15.600,10.847,139.905,0.764,0.883,18.164,15.000,19.500,126.978,12.250,33787.500,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00106.png,1,975,975.000,39.016,255,255,114.811,35.409,35.059,12.794,0.929,0.966,36.688,7.000,32.000,17.447,35.000,248625.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00112.png,1,407,407.000,27.500,255,255,75.841,25.763,20.115,159.102,0.889,0.938,27.731,8.000,13.000,154.359,21.000,103785.000,255,NaN,NaN
